Year,Country,Continent,Happiness Score,Average Continent Happiness Score,GDP per Capita,Average Continent GDP per Capita,Social Support,Average Continent Social Support,Healthy Life Expectancy,Average Continent Healthy Life Expectancy,Freedom to Make Life Choices,Average Continent Freedom to Make Life Choices,Generosity,Average Continent Generosity,Perceptions of Corruption,Average Continent Perceptions of Corruption
2021,Cyprus,Asia,,,,,0.776,0.7765956043956044,,,0.74,0.7314351648351648,-0.008,0.04356043956043956,0.865,0.7529516483516484
2021,Czech Republic,Europe,,,,,0.9,0.8890958904109588,,,0.799,0.7492876712328768,-0.063,-0.026309197651663407,0.928,0.7241956947162427
2021,Czech Republic,Europe,,,,,0.934,0.8890958904109588,,,0.779,0.7492876712328768,-0.042,-0.026309197651663407,0.926,0.7241956947162427
2021,Czech Republic,Europe,,,,,0.914,0.8890958904109588,,,0.787,0.7492876712328768,-0.106,-0.026309197651663407,0.95,0.7241956947162427
2021,Czech Republic,Europe,,,,,0.912,0.8890958904109588,,,0.74,0.7492876712328768,-0.154,-0.026309197651663407,0.957,0.7241956947162427
2021,Czech Republic,Europe,,,,,0.888,0.8890958904109588,,,0.726,0.7492876712328768,-0.156,-0.026309197651663407,0.916,0.7241956947162427
2021,Czech Republic,Europe,,,,,0.878,0.8890958904109588,,,0.8,0.7492876712328768,-0.168,-0.026309197651663407,0.897,0.7241956947162427
2021,Czech Republic,Europe,,,,,0.911,0.8890958904109588,,,0.808,0.7492876712328768,-0.146,-0.026309197651663407,0.886,0.7241956947162427
2021,Czech Republic,Europe,,,,,0.931,0.8890958904109588,,,0.85,0.7492876712328768,-0.197,-0.026309197651663407,0.9,0.7241956947162427
2021,Czech Republic,Europe,,,,,0.901,0.8890958904109588,,,0.832,0.7492876712328768,-0.177,-0.026309197651663407,0.867,0.7241956947162427
2021,Czech Republic,Europe,,,,,0.929,0.8890958904109588,,,0.79,0.7492876712328768,-0.292,-0.026309197651663407,0.851,0.7241956947162427
2021,Czech Republic,Europe,,,,,0.964,0.8890958904109588,,,0.906,0.7492876712328768,-0.127,-0.026309197651663407,0.884,0.7241956947162427
2021,Denmark,Europe,,,,,0.954,0.8890958904109588,,,0.932,0.7492876712328768,0.24,-0.026309197651663407,0.206,0.7241956947162427
2021,Denmark,Europe,,,,,0.954,0.8890958904109588,,,0.97,0.7492876712328768,0.272,-0.026309197651663407,0.248,0.7241956947162427
2021,Denmark,Europe,,,,,0.939,0.8890958904109588,,,0.949,0.7492876712328768,0.264,-0.026309197651663407,0.206,0.7241956947162427
2021,Denmark,Europe,,,,,0.975,0.8890958904109588,,,0.944,0.7492876712328768,0.242,-0.026309197651663407,0.175,0.7241956947162427
2021,Denmark,Europe,,,,,0.962,0.8890958904109588,,,0.935,0.7492876712328768,0.298,-0.026309197651663407,0.22,0.7241956947162427
2021,Denmark,Europe,,,,,0.951,0.8890958904109588,,,0.933,0.7492876712328768,0.139,-0.026309197651663407,0.187,0.7241956947162427
2021,Denmark,Europe,,,,,0.965,0.8890958904109588,,,0.92,0.7492876712328768,0.215,-0.026309197651663407,0.17,0.7241956947162427
2021,Denmark,Europe,,,,,0.956,0.8890958904109588,,,0.942,0.7492876712328768,0.118,-0.026309197651663407,0.237,0.7241956947162427
2021,Denmark,Europe,,,,,0.96,0.8890958904109588,,,0.941,0.7492876712328768,0.222,-0.026309197651663407,0.191,0.7241956947162427
2021,Denmark,Europe,,,,,0.954,0.8890958904109588,,,0.948,0.7492876712328768,0.138,-0.026309197651663407,0.21,0.7241956947162427
2021,Denmark,Europe,,,,,0.952,0.8890958904109588,,,0.955,0.7492876712328768,0.155,-0.026309197651663407,0.181,0.7241956947162427
2021,Denmark,Europe,,,,,0.958,0.8890958904109588,,,0.935,0.7492876712328768,0.018,-0.026309197651663407,0.151,0.7241956947162427
2021,Denmark,Europe,,,,,0.958,0.8890958904109588,,,0.963,0.7492876712328768,0.02,-0.026309197651663407,0.174,0.7241956947162427
2021,Denmark,Europe,,,,,0.947,0.8890958904109588,,,0.938,0.7492876712328768,0.052,-0.026309197651663407,0.214,0.7241956947162427
2021,Djibouti,Africa,,,,,0.69,0.7140313199105146,,,0.773,0.6895123042505592,0.129,-0.02085234899328859,0.576,0.790751677852349
2021,Djibouti,Africa,,,,,0.901,0.7140313199105146,,,0.649,0.6895123042505592,0.005,-0.02085234899328859,0.634,0.790751677852349
2021,Djibouti,Africa,,,,,0.633,0.7140313199105146,,,0.746,0.6895123042505592,-0.057,-0.02085234899328859,0.519,0.790751677852349
2021,Dominican Republic,America,,,,,0.919,0.8564935064935065,,,0.858,0.7868603896103896,0.038,-0.008821428571428572,0.755,0.7669188311688312
2021,Dominican Republic,America,,,,,0.848,0.8564935064935065,,,0.886,0.7868603896103896,-0.008,-0.008821428571428572,0.772,0.7669188311688312
2021,Dominican Republic,America,,,,,0.85,0.8564935064935065,,,0.848,0.7868603896103896,-0.045,-0.008821428571428572,0.728,0.7669188311688312
2021,Dominican Republic,America,,,,,0.878,0.8564935064935065,,,0.863,0.7868603896103896,-0.053,-0.008821428571428572,0.806,0.7669188311688312
2021,Dominican Republic,America,,,,,0.86,0.8564935064935065,,,0.824,0.7868603896103896,-0.075,-0.008821428571428572,0.78,0.7669188311688312
2021,Dominican Republic,America,,,,,0.872,0.8564935064935065,,,0.848,0.7868603896103896,0.014,-0.008821428571428572,0.788,0.7669188311688312
2021,Dominican Republic,America,,,,,0.879,0.8564935064935065,,,0.84,0.7868603896103896,-0.062,-0.008821428571428572,0.727,0.7669188311688312
2021,Dominican Republic,America,,,,,0.878,0.8564935064935065,,,0.889,0.7868603896103896,0.021,-0.008821428571428572,0.752,0.7669188311688312
2021,Dominican Republic,America,,,,,0.891,0.8564935064935065,,,0.905,0.7868603896103896,-0.02,-0.008821428571428572,0.76,0.7669188311688312
2021,Dominican Republic,America,,,,,0.893,0.8564935064935065,,,0.856,0.7868603896103896,-0.065,-0.008821428571428572,0.755,0.7669188311688312
2021,Dominican Republic,America,,,,,0.895,0.8564935064935065,,,0.873,0.7868603896103896,-0.08,-0.008821428571428572,0.737,0.7669188311688312
2021,Dominican Republic,America,,,,,0.894,0.8564935064935065,,,0.855,0.7868603896103896,-0.121,-0.008821428571428572,0.76,0.7669188311688312
2021,Dominican Republic,America,,,,,0.862,0.8564935064935065,,,0.867,0.7868603896103896,-0.15,-0.008821428571428572,0.762,0.7669188311688312
2021,Dominican Republic,America,,,,,0.884,0.8564935064935065,,,0.877,0.7868603896103896,-0.123,-0.008821428571428572,0.746,0.7669188311688312
2021,Dominican Republic,America,,,,,0.806,0.8564935064935065,,,0.835,0.7868603896103896,-0.128,-0.008821428571428572,0.636,0.7669188311688312
2021,Ecuador,America,,,,,0.91,0.8564935064935065,,,0.671,0.7868603896103896,-0.091,-0.008821428571428572,0.901,0.7669188311688312
2021,Ecuador,America,,,,,0.839,0.8564935064935065,,,0.67,0.7868603896103896,-0.063,-0.008821428571428572,0.83,0.7669188311688312
2021,Ecuador,America,,,,,0.829,0.8564935064935065,,,0.64,0.7868603896103896,-0.094,-0.008821428571428572,0.801,0.7669188311688312
2021,Ecuador,America,,,,,0.779,0.8564935064935065,,,0.737,0.7868603896103896,-0.108,-0.008821428571428572,0.774,0.7669188311688312
2021,Ecuador,America,,,,,0.839,0.8564935064935065,,,0.723,0.7868603896103896,-0.063,-0.008821428571428572,0.806,0.7669188311688312
2021,Ecuador,America,,,,,0.818,0.8564935064935065,,,0.788,0.7868603896103896,-0.155,-0.008821428571428572,0.702,0.7669188311688312
2021,Ecuador,America,,,,,0.785,0.8564935064935065,,,0.825,0.7868603896103896,-0.084,-0.008821428571428572,0.73,0.7669188311688312
2021,Ecuador,America,,,,,0.801,0.8564935064935065,,,0.787,0.7868603896103896,-0.191,-0.008821428571428572,0.646,0.7669188311688312
2021,Ecuador,America,,,,,0.831,0.8564935064935065,,,0.719,0.7868603896103896,-0.167,-0.008821428571428572,0.661,0.7669188311688312
2021,Ecuador,America,,,,,0.856,0.8564935064935065,,,0.801,0.7868603896103896,-0.114,-0.008821428571428572,0.666,0.7669188311688312
2021,Ecuador,America,,,,,0.842,0.8564935064935065,,,0.846,0.7868603896103896,-0.015,-0.008821428571428572,0.774,0.7669188311688312
2021,Ecuador,America,,,,,0.849,0.8564935064935065,,,0.879,0.7868603896103896,-0.167,-0.008821428571428572,0.734,0.7669188311688312
2021,Ecuador,America,,,,,0.851,0.8564935064935065,,,0.869,0.7868603896103896,-0.099,-0.008821428571428572,0.831,0.7669188311688312
2021,Ecuador,America,,,,,0.808,0.8564935064935065,,,0.83,0.7868603896103896,-0.115,-0.008821428571428572,0.839,0.7669188311688312
2021,Ecuador,America,,,,,0.804,0.8564935064935065,,,0.829,0.7868603896103896,-0.157,-0.008821428571428572,0.855,0.7669188311688312
2021,Egypt,Africa,,,,,0.744,0.7140313199105146,,,0.611,0.6895123042505592,-0.1,-0.02085234899328859,0.801,0.790751677852349
2021,Egypt,Africa,,,,,0.769,0.7140313199105146,,,0.486,0.6895123042505592,-0.076,-0.02085234899328859,0.826,0.790751677852349
2021,Egypt,Africa,,,,,0.753,0.7140313199105146,,,0.59,0.6895123042505592,-0.151,-0.02085234899328859,0.859,0.790751677852349
2021,Egypt,Africa,,,,,0.737,0.7140313199105146,,,0.452,0.6895123042505592,-0.138,-0.02085234899328859,0.88,0.790751677852349
2021,Egypt,Africa,,,,,0.675,0.7140313199105146,,,0.474,0.6895123042505592,-0.141,-0.02085234899328859,0.913,0.790751677852349
2021,Egypt,Africa,,,,,0.619,0.7140313199105146,,,0.578,0.6895123042505592,-0.126,-0.02085234899328859,0.749,0.790751677852349
2021,Egypt,Africa,,,,,0.73,0.7140313199105146,,,0.659,0.6895123042505592,-0.089,-0.02085234899328859,0.684,0.790751677852349
2021,Egypt,Africa,,,,,0.809,0.7140313199105146,,,0.656,0.6895123042505592,-0.141,-0.02085234899328859,0.818,0.790751677852349
2021,El Salvador,America,,,,,0.878,0.8564935064935065,,,0.683,0.7868603896103896,-0.056,-0.008821428571428572,0.807,0.7669188311688312
2021,El Salvador,America,,,,,0.717,0.8564935064935065,,,0.639,0.7868603896103896,-0.015,-0.008821428571428572,0.785,0.7669188311688312
2021,El Salvador,America,,,,,0.747,0.8564935064935065,,,0.636,0.7868603896103896,-0.078,-0.008821428571428572,0.735,0.7669188311688312
2021,El Salvador,America,,,,,0.734,0.8564935064935065,,,0.671,0.7868603896103896,-0.103,-0.008821428571428572,0.648,0.7669188311688312
2021,El Salvador,America,,,,,0.757,0.8564935064935065,,,0.669,0.7868603896103896,-0.064,-0.008821428571428572,0.694,0.7669188311688312
2021,El Salvador,America,,,,,0.731,0.8564935064935065,,,0.747,0.7868603896103896,-0.126,-0.008821428571428572,0.707,0.7669188311688312
2021,El Salvador,America,,,,,0.806,0.8564935064935065,,,0.683,0.7868603896103896,-0.155,-0.008821428571428572,0.786,0.7669188311688312
2021,El Salvador,America,,,,,0.827,0.8564935064935065,,,0.716,0.7868603896103896,-0.15,-0.008821428571428572,0.772,0.7669188311688312
2021,El Salvador,America,,,,,0.798,0.8564935064935065,,,0.778,0.7868603896103896,-0.194,-0.008821428571428572,0.781,0.7669188311688312
2021,El Salvador,America,,,,,0.791,0.8564935064935065,,,0.733,0.7868603896103896,-0.156,-0.008821428571428572,0.805,0.7669188311688312
2021,El Salvador,America,,,,,0.794,0.8564935064935065,,,0.8,0.7868603896103896,-0.185,-0.008821428571428572,0.797,0.7669188311688312
2021,El Salvador,America,,,,,0.829,0.8564935064935065,,,0.758,0.7868603896103896,-0.172,-0.008821428571428572,0.778,0.7669188311688312
2021,El Salvador,America,,,,,0.82,0.8564935064935065,,,0.863,0.7868603896103896,-0.095,-0.008821428571428572,0.801,0.7669188311688312
2021,El Salvador,America,,,,,0.764,0.8564935064935065,,,0.877,0.7868603896103896,-0.109,-0.008821428571428572,0.682,0.7669188311688312
2021,El Salvador,America,,,,,0.696,0.8564935064935065,,,0.924,0.7868603896103896,-0.126,-0.008821428571428572,0.583,0.7669188311688312
2021,Estonia,Europe,,,,,0.91,0.8890958904109588,,,0.749,0.7492876712328768,-0.264,-0.026309197651663407,0.797,0.7241956947162427
2021,Estonia,Europe,,,,,0.896,0.8890958904109588,,,0.712,0.7492876712328768,-0.246,-0.026309197651663407,0.743,0.7241956947162427
2021,Estonia,Europe,,,,,0.904,0.8890958904109588,,,0.642,0.7492876712328768,-0.217,-0.026309197651663407,0.663,0.7241956947162427
2021,Estonia,Europe,,,,,0.874,0.8890958904109588,,,0.611,0.7492876712328768,-0.23,-0.026309197651663407,0.793,0.7241956947162427
2021,Estonia,Europe,,,,,0.909,0.8890958904109588,,,0.735,0.7492876712328768,-0.168,-0.026309197651663407,0.687,0.7241956947162427
2021,Estonia,Europe,,,,,0.889,0.8890958904109588,,,0.697,0.7492876712328768,-0.192,-0.026309197651663407,0.793,0.7241956947162427
2021,Estonia,Europe,,,,,0.901,0.8890958904109588,,,0.754,0.7492876712328768,-0.201,-0.026309197651663407,0.726,0.7241956947162427
2021,Estonia,Europe,,,,,0.917,0.8890958904109588,,,0.773,0.7492876712328768,-0.153,-0.026309197651663407,0.652,0.7241956947162427
2021,Estonia,Europe,,,,,0.918,0.8890958904109588,,,0.815,0.7492876712328768,-0.164,-0.026309197651663407,0.569,0.7241956947162427
2021,Estonia,Europe,,,,,0.938,0.8890958904109588,,,0.843,0.7492876712328768,-0.149,-0.026309197651663407,0.639,0.7241956947162427
2021,Estonia,Europe,,,,,0.936,0.8890958904109588,,,0.862,0.7492876712328768,-0.101,-0.026309197651663407,0.668,0.7241956947162427
2021,Estonia,Europe,,,,,0.933,0.8890958904109588,,,0.886,0.7492876712328768,-0.141,-0.026309197651663407,0.621,0.7241956947162427
2021,Estonia,Europe,,,,,0.934,0.8890958904109588,,,0.887,0.7492876712328768,-0.096,-0.026309197651663407,0.576,0.7241956947162427
2021,Estonia,Europe,,,,,0.958,0.8890958904109588,,,0.954,0.7492876712328768,-0.082,-0.026309197651663407,0.398,0.7241956947162427
2021,Ethiopia,Africa,,,,,0.602,0.7140313199105146,,,0.707,0.6895123042505592,-0.008,-0.02085234899328859,0.75,0.790751677852349
2021,Ethiopia,Africa,,,,,0.64,0.7140313199105146,,,0.694,0.6895123042505592,0.08,-0.02085234899328859,0.702,0.790751677852349
2021,Ethiopia,Africa,,,,,0.626,0.7140313199105146,,,0.803,0.6895123042505592,0.113,-0.02085234899328859,0.567,0.790751677852349
2021,Ethiopia,Africa,,,,,0.719,0.7140313199105146,,,0.744,0.6895123042505592,0.038,-0.02085234899328859,0.703,0.790751677852349
2021,Ethiopia,Africa,,,,,0.734,0.7140313199105146,,,0.717,0.6895123042505592,0.001,-0.02085234899328859,0.757,0.790751677852349
2021,Ethiopia,Africa,,,,,0.74,0.7140313199105146,,,0.74,0.6895123042505592,0.039,-0.02085234899328859,0.799,0.790751677852349
2021,Ethiopia,Africa,,,,,0.748,0.7140313199105146,,,0.754,0.6895123042505592,0.053,-0.02085234899328859,0.732,0.790751677852349
2021,Ethiopia,Africa,,,,,0.823,0.7140313199105146,,,0.769,0.6895123042505592,0.188,-0.02085234899328859,0.784,0.790751677852349
2021,Finland,Europe,,,,,0.965,0.8890958904109588,,,0.969,0.7492876712328768,-0.005,-0.026309197651663407,0.132,0.7241956947162427
2021,Finland,Europe,,,,,0.951,0.8890958904109588,,,0.934,0.7492876712328768,0.028,-0.026309197651663407,0.217,0.7241956947162427
2021,Finland,Europe,,,,,0.935,0.8890958904109588,,,0.916,0.7492876712328768,0.091,-0.026309197651663407,0.413,0.7241956947162427
2021,Finland,Europe,,,,,0.938,0.8890958904109588,,,0.936,0.7492876712328768,0.101,-0.026309197651663407,0.32,0.7241956947162427
2021,Finland,Europe,,,,,0.928,0.8890958904109588,,,0.921,0.7492876712328768,-0.001,-0.026309197651663407,0.361,0.7241956947162427
2021,Finland,Europe,,,,,0.941,0.8890958904109588,,,0.919,0.7492876712328768,0.04,-0.026309197651663407,0.306,0.7241956947162427
2021,Finland,Europe,,,,,0.952,0.8890958904109588,,,0.933,0.7492876712328768,-0.001,-0.026309197651663407,0.265,0.7241956947162427
2021,Finland,Europe,,,,,0.948,0.8890958904109588,,,0.93,0.7492876712328768,0.111,-0.026309197651663407,0.223,0.7241956947162427
2021,Finland,Europe,,,,,0.954,0.8890958904109588,,,0.948,0.7492876712328768,-0.027,-0.026309197651663407,0.25,0.7241956947162427
2021,Finland,Europe,,,,,0.964,0.8890958904109588,,,0.962,0.7492876712328768,-0.002,-0.026309197651663407,0.192,0.7241956947162427
2021,Finland,Europe,,,,,0.962,0.8890958904109588,,,0.938,0.7492876712328768,-0.127,-0.026309197651663407,0.199,0.7241956947162427
2021,Finland,Europe,,,,,0.937,0.8890958904109588,,,0.948,0.7492876712328768,-0.052,-0.026309197651663407,0.195,0.7241956947162427
2021,Finland,Europe,,,,,0.962,0.8890958904109588,,,0.962,0.7492876712328768,-0.116,-0.026309197651663407,0.164,0.7241956947162427
2021,France,Europe,,,,,0.944,0.8890958904109588,,,0.789,0.7492876712328768,0.126,-0.026309197651663407,0.699,0.7241956947162427
2021,France,Europe,,,,,0.935,0.8890958904109588,,,0.833,0.7492876712328768,-0.031,-0.026309197651663407,0.669,0.7241956947162427
2021,France,Europe,,,,,0.918,0.8890958904109588,,,0.798,0.7492876712328768,-0.082,-0.026309197651663407,0.654,0.7241956947162427
2021,France,Europe,,,,,0.943,0.8890958904109588,,,0.85,0.7492876712328768,-0.104,-0.026309197651663407,0.623,0.7241956947162427
2021,France,Europe,,,,,0.921,0.8890958904109588,,,0.903,0.7492876712328768,-0.102,-0.026309197651663407,0.627,0.7241956947162427
2021,France,Europe,,,,,0.937,0.8890958904109588,,,0.841,0.7492876712328768,-0.149,-0.026309197651663407,0.608,0.7241956947162427
2021,France,Europe,,,,,0.908,0.8890958904109588,,,0.878,0.7492876712328768,-0.125,-0.026309197651663407,0.699,0.7241956947162427
2021,France,Europe,,,,,0.878,0.8890958904109588,,,0.803,0.7492876712328768,-0.118,-0.026309197651663407,0.656,0.7241956947162427
2021,France,Europe,,,,,0.896,0.8890958904109588,,,0.817,0.7492876712328768,-0.139,-0.026309197651663407,0.641,0.7241956947162427
2021,France,Europe,,,,,0.885,0.8890958904109588,,,0.787,0.7492876712328768,-0.091,-0.026309197651663407,0.623,0.7241956947162427
2021,France,Europe,,,,,0.931,0.8890958904109588,,,0.834,0.7492876712328768,-0.123,-0.026309197651663407,0.601,0.7241956947162427
2021,France,Europe,,,,,0.921,0.8890958904109588,,,0.816,0.7492876712328768,-0.138,-0.026309197651663407,0.582,0.7241956947162427
2021,France,Europe,,,,,0.958,0.8890958904109588,,,0.827,0.7492876712328768,-0.133,-0.026309197651663407,0.568,0.7241956947162427
2021,France,Europe,,,,,0.947,0.8890958904109588,,,0.823,0.7492876712328768,-0.169,-0.026309197651663407,0.565,0.7241956947162427
2021,Gabon,Africa,,,,,0.653,0.7140313199105146,,,0.772,0.6895123042505592,-0.211,-0.02085234899328859,0.851,0.790751677852349
2021,Gabon,Africa,,,,,0.736,0.7140313199105146,,,0.566,0.6895123042505592,-0.195,-0.02085234899328859,0.81,0.790751677852349
2021,Gabon,Africa,,,,,0.733,0.7140313199105146,,,0.682,0.6895123042505592,-0.146,-0.02085234899328859,0.78,0.790751677852349
2021,Gabon,Africa,,,,,0.829,0.7140313199105146,,,0.607,0.6895123042505592,-0.198,-0.02085234899328859,0.782,0.790751677852349
2021,Gabon,Africa,,,,,0.756,0.7140313199105146,,,0.671,0.6895123042505592,-0.194,-0.02085234899328859,0.867,0.790751677852349
2021,Gabon,Africa,,,,,0.78,0.7140313199105146,,,0.699,0.6895123042505592,-0.204,-0.02085234899328859,0.817,0.790751677852349
2021,Gabon,Africa,,,,,0.807,0.7140313199105146,,,0.652,0.6895123042505592,-0.228,-0.02085234899328859,0.868,0.790751677852349
2021,Gabon,Africa,,,,,0.785,0.7140313199105146,,,0.719,0.6895123042505592,-0.197,-0.02085234899328859,0.823,0.790751677852349
2021,Gabon,Africa,,,,,0.763,0.7140313199105146,,,0.736,0.6895123042505592,-0.203,-0.02085234899328859,0.846,0.790751677852349
2021,Gambia,Africa,,,,,0.697,0.7140313199105146,,,0.812,0.6895123042505592,0.111,-0.02085234899328859,0.572,0.790751677852349
2021,Gambia,Africa,,,,,0.685,0.7140313199105146,,,0.719,0.6895123042505592,0.44,-0.02085234899328859,0.691,0.790751677852349
2021,Gambia,Africa,,,,,0.694,0.7140313199105146,,,0.677,0.6895123042505592,0.41,-0.02085234899328859,0.798,0.790751677852349
2021,Georgia,Asia,,,,,0.647,0.7765956043956044,,,0.553,0.7314351648351648,-0.267,0.04356043956043956,0.752,0.7529516483516484
2021,Georgia,Asia,,,,,0.548,0.7765956043956044,,,0.464,0.7314351648351648,-0.267,0.04356043956043956,0.697,0.7529516483516484
2021,Georgia,Asia,,,,,0.608,0.7765956043956044,,,0.614,0.7314351648351648,-0.224,0.04356043956043956,0.498,0.7529516483516484
2021,Georgia,Asia,,,,,0.544,0.7765956043956044,,,0.495,0.7314351648351648,-0.233,0.04356043956043956,0.535,0.7529516483516484
2021,Georgia,Asia,,,,,0.54,0.7765956043956044,,,0.558,0.7314351648351648,-0.248,0.04356043956043956,0.46,0.7529516483516484
2021,Georgia,Asia,,,,,0.503,0.7765956043956044,,,0.632,0.7314351648351648,-0.255,0.04356043956043956,0.353,0.7529516483516484
2021,Georgia,Asia,,,,,0.533,0.7765956043956044,,,0.659,0.7314351648351648,-0.269,0.04356043956043956,0.321,0.7529516483516484
2021,Georgia,Asia,,,,,0.559,0.7765956043956044,,,0.722,0.7314351648351648,-0.254,0.04356043956043956,0.349,0.7529516483516484
2021,Georgia,Asia,,,,,0.558,0.7765956043956044,,,0.72,0.7314351648351648,-0.233,0.04356043956043956,0.416,0.7529516483516484
2021,Georgia,Asia,,,,,0.517,0.7765956043956044,,,0.64,0.7314351648351648,-0.205,0.04356043956043956,0.502,0.7529516483516484
2021,Georgia,Asia,,,,,0.533,0.7765956043956044,,,0.606,0.7314351648351648,-0.249,0.04356043956043956,0.561,0.7529516483516484
2021,Georgia,Asia,,,,,0.59,0.7765956043956044,,,0.821,0.7314351648351648,-0.244,0.04356043956043956,0.59,0.7529516483516484
2021,Georgia,Asia,,,,,0.617,0.7765956043956044,,,0.775,0.7314351648351648,-0.233,0.04356043956043956,0.755,0.7529516483516484
2021,Georgia,Asia,,,,,0.675,0.7765956043956044,,,0.811,0.7314351648351648,-0.26,0.04356043956043956,0.647,0.7529516483516484
2021,Georgia,Asia,,,,,0.718,0.7765956043956044,,,0.764,0.7314351648351648,-0.221,0.04356043956043956,0.583,0.7529516483516484
2021,Germany,Europe,,,,,0.926,0.8890958904109588,,,0.801,0.7492876712328768,0.167,-0.026309197651663407,0.792,0.7241956947162427
2021,Germany,Europe,,,,,0.935,0.8890958904109588,,,0.844,0.7492876712328768,0.127,-0.026309197651663407,0.69,0.7241956947162427
2021,Germany,Europe,,,,,0.939,0.8890958904109588,,,0.843,0.7492876712328768,0.095,-0.026309197651663407,0.688,0.7241956947162427
2021,Germany,Europe,,,,,0.947,0.8890958904109588,,,0.906,0.7492876712328768,0.033,-0.026309197651663407,0.677,0.7241956947162427
2021,Germany,Europe,,,,,0.926,0.8890958904109588,,,0.904,0.7492876712328768,0.071,-0.026309197651663407,0.679,0.7241956947162427
2021,Germany,Europe,,,,,0.931,0.8890958904109588,,,0.894,0.7492876712328768,0.024,-0.026309197651663407,0.566,0.7241956947162427
2021,Germany,Europe,,,,,0.938,0.8890958904109588,,,0.899,0.7492876712328768,0.088,-0.026309197651663407,0.474,0.7241956947162427
2021,Germany,Europe,,,,,0.926,0.8890958904109588,,,0.889,0.7492876712328768,0.178,-0.026309197651663407,0.412,0.7241956947162427
2021,Germany,Europe,,,,,0.906,0.8890958904109588,,,0.871,0.7492876712328768,0.148,-0.026309197651663407,0.446,0.7241956947162427
2021,Germany,Europe,,,,,0.892,0.8890958904109588,,,0.841,0.7492876712328768,0.145,-0.026309197651663407,0.414,0.7241956947162427
2021,Germany,Europe,,,,,0.92,0.8890958904109588,,,0.877,0.7492876712328768,0.034,-0.026309197651663407,0.496,0.7241956947162427
2021,Germany,Europe,,,,,0.886,0.8890958904109588,,,0.885,0.7492876712328768,0.057,-0.026309197651663407,0.462,0.7241956947162427
2021,Germany,Europe,,,,,0.905,0.8890958904109588,,,0.864,0.7492876712328768,-0.06,-0.026309197651663407,0.424,0.7241956947162427
2021,Ghana,Africa,,,,,0.728,0.7140313199105146,,,0.849,0.6895123042505592,0.213,-0.02085234899328859,0.814,0.790751677852349
2021,Ghana,Africa,,,,,0.73,0.7140313199105146,,,0.891,0.6895123042505592,0.138,-0.02085234899328859,0.771,0.790751677852349
2021,Ghana,Africa,,,,,0.622,0.7140313199105146,,,0.838,0.6895123042505592,0.12,-0.02085234899328859,0.863,0.790751677852349
2021,Ghana,Africa,,,,,0.633,0.7140313199105146,,,0.757,0.6895123042505592,0.005,-0.02085234899328859,0.89,0.790751677852349
2021,Ghana,Africa,,,,,0.739,0.7140313199105146,,,0.891,0.6895123042505592,0.074,-0.02085234899328859,0.875,0.790751677852349
2021,Ghana,Africa,,,,,0.724,0.7140313199105146,,,0.852,0.6895123042505592,0.011,-0.02085234899328859,0.79,0.790751677852349
2021,Ghana,Africa,,,,,0.685,0.7140313199105146,,,0.679,0.6895123042505592,0.04,-0.02085234899328859,0.898,0.790751677852349
2021,Ghana,Africa,,,,,0.676,0.7140313199105146,,,0.794,0.6895123042505592,-0.065,-0.02085234899328859,0.88,0.790751677852349
2021,Ghana,Africa,,,,,0.651,0.7140313199105146,,,0.677,0.6895123042505592,0.001,-0.02085234899328859,0.913,0.790751677852349
2021,Ghana,Africa,,,,,0.687,0.7140313199105146,,,0.852,0.6895123042505592,-0.038,-0.02085234899328859,0.945,0.790751677852349
2021,Ghana,Africa,,,,,0.647,0.7140313199105146,,,0.751,0.6895123042505592,0.09,-0.02085234899328859,0.894,0.790751677852349
2021,Ghana,Africa,,,,,0.669,0.7140313199105146,,,0.783,0.6895123042505592,0.079,-0.02085234899328859,0.839,0.790751677852349
2021,Ghana,Africa,,,,,0.761,0.7140313199105146,,,0.817,0.6895123042505592,0.062,-0.02085234899328859,0.846,0.790751677852349
2021,Ghana,Africa,,,,,0.746,0.7140313199105146,,,0.787,0.6895123042505592,0.116,-0.02085234899328859,0.857,0.790751677852349
2021,Ghana,Africa,,,,,0.643,0.7140313199105146,,,0.824,0.6895123042505592,0.2,-0.02085234899328859,0.847,0.790751677852349
2021,Greece,Europe,,,,,0.808,0.8890958904109588,,,0.575,0.7492876712328768,-0.19,-0.026309197651663407,0.845,0.7241956947162427
2021,Greece,Europe,,,,,0.793,0.8890958904109588,,,0.443,0.7492876712328768,-0.293,-0.026309197651663407,0.959,0.7241956947162427
2021,Greece,Europe,,,,,0.868,0.8890958904109588,,,0.484,0.7492876712328768,-0.303,-0.026309197651663407,0.954,0.7241956947162427
2021,Greece,Europe,,,,,0.852,0.8890958904109588,,,0.528,0.7492876712328768,-0.316,-0.026309197651663407,0.941,0.7241956947162427
2021,Greece,Europe,,,,,0.812,0.8890958904109588,,,0.373,0.7492876712328768,-0.305,-0.026309197651663407,0.959,0.7241956947162427
2021,Greece,Europe,,,,,0.687,0.8890958904109588,,,0.426,0.7492876712328768,-0.272,-0.026309197651663407,0.941,0.7241956947162427
2021,Greece,Europe,,,,,0.832,0.8890958904109588,,,0.369,0.7492876712328768,-0.288,-0.026309197651663407,0.93,0.7241956947162427
2021,Greece,Europe,,,,,0.835,0.8890958904109588,,,0.532,0.7492876712328768,-0.272,-0.026309197651663407,0.824,0.7241956947162427
