Year,Country,Continent,Happiness Score,GDP per Capita,Social Support,Healthy Life Expectancy,Freedom to Make Life Choices,Generosity,Perceptions of Corruption,Average Continent Happiness Score,Average Continent GDP per Capita,Average Continent Social Support,Average Continent Healthy Life Expectancy,Average Continent Freedom to Make Life Choices,Average Continent Generosity,Average Continent Perceptions of Corruption
2023,Dominican Rep.,North America,0.624016015093373,0.6984690227033145,0.757530717505849,0.49976578103949354,0.8078792720736376,0.1978993598625682,0.6522315666470643,0.7405928645331858,0.6753989353966947,0.7860909585155477,0.5803334940763247,0.8230867537570017,0.2936029407018044,0.7398323505337533
2024,Dominican Rep.,North America,0.6813961379254514,0.7085652385105926,0.7865716035768272,0.5963243930523634,0.8454397356805566,0.21543343945030838,0.3400458474750879,0.7755974307997241,0.6825512019767703,0.7872789038144216,0.6595702411951543,0.8420248890064053,0.3135581911848837,0.27115653318487865
2020,Ecuador,South America,0.6406768525891575,0.5553438432893238,0.7889979572612291,0.737236104353544,0.8008918256664552,0.20183169305576593,0.8372852085926045,0.6434449878632491,0.6021100121564645,0.8469650432859576,0.7031662347791798,0.727552947061028,0.2138143515774967,0.8528614261176222
2021,Ecuador,South America,0.6093209149371175,0.5343150571724935,0.687853308209703,0.7136801824847785,0.7825499159467391,0.1982363856796222,0.88705343097042,0.6299894371856782,0.5810453314038745,0.7733283978027,0.672430244277155,0.734261389661335,0.22438374561817748,0.8528902852890073
2022,Ecuador,South America,0.5776969395878351,0.6117957659085974,0.6660747055902073,0.7518875548112831,0.7631000757342246,0.17165371015552783,0.1416335528652588,0.6247563176609312,0.5967583789833812,0.7618649781430799,0.7026828804760733,0.7324125123924887,0.25709389047286585,0.16274856427014564
2023,Ecuador,South America,0.6223339474527106,0.610361966947298,0.7242958107677167,0.678458403690378,0.7254438558454046,0.18659850991166832,0.8767222574303403,0.6683357784617784,0.5984033890654297,0.7950373065597625,0.610475898557857,0.7440631681560642,0.2703223940391156,0.8359822170456773
2024,Ecuador,South America,0.665066423282759,0.6145555234152155,0.711804550279424,0.7465874121537337,0.7020263054624969,0.21806610828541464,0.13619968406211302,0.7118278503501065,0.6045943984993518,0.7998999586885283,0.6851743952006784,0.7739538045767097,0.2746863594640343,0.15593571096958647
2020,Egypt,Africa,0.302281669137439,0.5695597898008802,0.6348928528705007,0.5246122759205214,0.5390173471458146,0.12074340309416223,0.8209516924775576,0.3561623433192016,0.3184980226510326,0.5614713969226144,0.3470091461889483,0.5474388263206035,0.329024501882738,0.8006159696749529
2021,Egypt,Africa,0.3308392134912141,0.5450367611201354,0.5519080383035514,0.4747948057696463,0.623429436870756,0.12780288386988947,0.8313875765364482,0.3781024054050698,0.31712481586379904,0.45689657914506565,0.2981009595408137,0.572590109328421,0.33881436749274507,0.7992953326917601
2022,Egypt,Africa,0.3477627067083589,0.6282870300627741,0.5548391892261699,0.5814197257523022,0.6337318367333461,0.08688185251550444,0.4334854425052418,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2023,Egypt,Africa,0.3888010082781196,0.6261146620120325,0.6000667260086279,0.4649718952062001,0.6050446068789084,0.09084101546805334,0.5544655883466838,0.4306753814139869,0.4352335692021489,0.5106987246782883,0.24665549202081577,0.5483939266539063,0.35793232439344236,0.8124516418170392
2024,Egypt,Africa,0.3747030659425404,0.6400200846804524,0.6160443815882101,0.5688448030871216,0.5672241349456363,0.06325830480270087,0.4507337337175496,0.4448942828215481,0.44831501760918124,0.4997959711433249,0.38187108028120814,0.586469269174496,0.34680197589810613,0.20263410834384765
2020,El Salvador,North America,0.7213933982461238,0.4873768965623366,0.7427124350528698,0.6615579259310043,0.7559012374124916,0.20872837884853093,0.780497666634755,0.6900506731054338,0.5864293995866566,0.814669700550514,0.6842539052944402,0.7834749966824993,0.34315138126158,0.7782313363421849
2021,El Salvador,North America,0.6650624181377407,0.48262178670262457,0.5755447473569414,0.6294641056958437,0.8596730693088264,0.21440191788170093,0.7071702165255379,0.6768138441505438,0.567155481200511,0.709963882156436,0.6600307235939795,0.8027922427975024,0.33246338787525237,0.7628185086861302
2022,El Salvador,North America,0.6860001133733755,0.5725064196391535,0.5817596299645681,0.6443328612402692,0.8998381657159551,0.18950776403469186,0.3609874711297455,0.7171517448857069,0.6709929047776776,0.7560302813736244,0.6767263707740554,0.8363436149330028,0.2722164579635028,0.25718580482520986
2023,El Salvador,North America,0.716981772962014,0.5808350710335245,0.6447395935709332,0.5462889850126529,0.9243215412821173,0.18630308987809333,0.60474453179864,0.7405928645331858,0.6753989353966947,0.7860909585155477,0.5803334940763247,0.8230867537570017,0.2936029407018044,0.7398323505337533
2024,El Salvador,North America,0.788693809374682,0.5910160039215918,0.6679591557710917,0.6400617908214252,0.9452115436501833,0.2058902170756997,0.4394178426761154,0.7755974307997241,0.6825512019767703,0.7872789038144216,0.6595702411951543,0.8420248890064053,0.3135581911848837,0.27115653318487865
2020,Estonia,Europe,0.6591056469743086,0.7759873280398855,0.9390430558025653,0.7405558584474428,0.8318036948947602,0.21960990002676628,0.6215657953674674,0.7239502530348927,0.7625118487058752,0.8840980223505005,0.7855568457797759,0.7073145450144434,0.3098657387069581,0.6971606165865342
2021,Estonia,Europe,0.6891825324775387,0.7674462242480187,0.9202736161045685,0.7136791107470777,0.8956152152180343,0.2193057804443839,0.5186589813022879,0.7328568943497145,0.7557915309024728,0.8514677094359262,0.7639101305068394,0.7506960701042034,0.2934222990236541,0.7001629850226744
2022,Estonia,Europe,0.7267591622059641,0.8117540905910471,0.9336355426640525,0.7724461645882358,0.9314512241551824,0.2627166217459209,0.5672610019297453,0.7505030085315225,0.7995253187266129,0.8591213805755784,0.765629573408151,0.7665854432948954,0.30514847040298937,0.32025533671919665
2023,Estonia,Europe,0.7730942725845473,0.817614522806834,0.9424397540507954,0.7036995336657532,0.9437408545797346,0.36407563704970825,0.3363503835781725,0.776666610800521,0.8050075408871152,0.8762086475061824,0.6957923769236322,0.779712600149261,0.3648069331579827,0.6664385971153352
2024,Estonia,Europe,0.7852052785337207,0.8184217687105139,0.9446761813333208,0.7667513988033121,0.9328696908347333,0.4153073147844876,0.6981167577252638,0.7881106916019196,0.8132619932022738,0.8671783850637377,0.7597497585859837,0.7900104108891878,0.3906408006456607,0.34924835471040827
2022,Eswatini,Africa,0.3677730194604342,0.5764593159550209,0.595694528576294,0.20904221390404046,0.35031899306906605,0.08043552169271408,0.26258841618588935,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2020,Ethiopia,Africa,0.30892061991376857,0.2050696496168407,0.6468882916181302,0.42524186322888347,0.59510242970095,0.39960091198966935,0.7797348897359997,0.3561623433192016,0.3184980226510326,0.5614713969226144,0.3470091461889483,0.5474388263206035,0.329024501882738,0.8006159696749529
2021,Ethiopia,Africa,0.3293352473036944,0.21117925897704115,0.579050287600808,0.36950233725897474,0.6294651442986492,0.4461271051722541,0.7914473692557398,0.3781024054050698,0.31712481586379904,0.45689657914506565,0.2981009595408137,0.572590109328421,0.33881436749274507,0.7992953326917601
2022,Ethiopia,Africa,0.3392342649549868,0.35668441554629626,0.6129094328454132,0.48471258278531276,0.6384140207946545,0.43724910015205415,0.23145983465681888,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2023,Ethiopia,Africa,0.375361631108338,0.3606596390523099,0.6879985539289633,0.3560473380074409,0.5840881073373811,0.671524255092392,0.8206354589520922,0.4306753814139869,0.4352335692021489,0.5106987246782883,0.24665549202081577,0.5483939266539063,0.35793232439344236,0.8124516418170392
2024,Ethiopia,Africa,0.35548283734317004,0.36979834677862644,0.5659786681777335,0.48966340702169436,0.5106860935971189,0.6744242227764974,0.17505424546976742,0.4448942828215481,0.44831501760918124,0.4997959711433249,0.38187108028120814,0.586469269174496,0.34680197589810613,0.20263410834384765
2020,Finland,Europe,1.0,0.83634378943157,0.9689567386044879,0.8448403617595324,0.9553513198135724,0.28021515338640146,0.10373007052050345,0.7239502530348927,0.7625118487058752,0.8840980223505005,0.7855568457797759,0.7073145450144434,0.3098657387069581,0.6971606165865342
2021,Finland,Europe,0.9999999999999998,0.8261184316384564,0.9436246401804008,0.8260620619188419,0.9645415737827776,0.2294697517436864,0.12116750308912656,0.7328568943497145,0.7557915309024728,0.8514677094359262,0.7639101305068394,0.7506960701042034,0.2934222990236541,0.7001629850226744
2022,Finland,Europe,1.0,0.8561745080003228,0.9531748643024892,0.8230864836564014,0.9939890238129891,0.23237239686730504,0.9093943013248601,0.7505030085315225,0.7995253187266129,0.8591213805755784,0.765629573408151,0.7665854432948954,0.30514847040298937,0.32025533671919665
2023,Finland,Europe,1.0,0.8584857288820739,0.9785345460709485,0.7619461299353758,1.0,0.2996860920322167,0.04550858602294808,0.776666610800521,0.8050075408871152,0.8762086475061824,0.6957923769236322,0.779712600149261,0.3648069331579827,0.6664385971153352
2024,Finland,Europe,0.9999999999999998,0.8614983514678736,0.9726830289199477,0.8104281709858457,0.9953240379301936,0.35346893950068387,0.9496591883783279,0.7881106916019196,0.8132619932022738,0.8671783850637377,0.7597497585859837,0.7900104108891878,0.3906408006456607,0.34924835471040827
2020,France,Europe,0.7815826039312912,0.8252417828455358,0.9426659492139937,0.9049932823984113,0.7414868961517618,0.19762194055124646,0.5736696423031608,0.7239502530348927,0.7625118487058752,0.8840980223505005,0.7855568457797759,0.7073145450144434,0.3098657387069581,0.6971606165865342
2021,France,Europe,0.7833884393166182,0.8118886091482269,0.9219926515729772,0.8962922296471318,0.7480034153142818,0.1707032492718559,0.5700934140883914,0.7328568943497145,0.7557915309024728,0.8514677094359262,0.7639101305068394,0.7506960701042034,0.2934222990236541,0.7001629850226744
2022,France,Europe,0.7906113465623397,0.8430770520723488,0.9232427918585919,0.8575290468869482,0.7664384867427252,0.1493806822068372,0.4526581151429899,0.7505030085315225,0.7995253187266129,0.8591213805755784,0.765629573408151,0.7665854432948954,0.30514847040298937,0.32025533671919665
2023,France,Europe,0.8077608910210337,0.8436036396892098,0.885012160670986,0.8066095079564817,0.753905035981282,0.19599567779400284,0.5191801266350364,0.776666610800521,0.8050075408871152,0.8762086475061824,0.6957923769236322,0.779712600149261,0.3648069331579827,0.6664385971153352
2024,France,Europe,0.812000664912077,0.849486972970667,0.8339505226911482,0.8484002979552908,0.7526896723705929,0.28013078300646255,0.4883909098107399,0.7881106916019196,0.8132619932022738,0.8671783850637377,0.7597497585859837,0.7900104108891878,0.3906408006456607,0.34924835471040827
2020,Gabon,Africa,0.4316074405262365,0.6429750253900841,0.7149268211919024,0.4592796022571528,0.5329232840939688,0.09128175967391805,0.8953329059133769,0.3561623433192016,0.3184980226510326,0.5614713969226144,0.3470091461889483,0.5474388263206035,0.329024501882738,0.8006159696749529
2021,Gabon,Africa,0.43782896739099736,0.5922073866315258,0.6030769211384032,0.40328994001350127,0.5928189456440385,0.10641706829369901,0.8836349661752005,0.3781024054050698,0.31712481586379904,0.45689657914506565,0.2981009595408137,0.572590109328421,0.33881436749274507,0.7992953326917601
2022,Gabon,Africa,0.47155358141916,0.6604524005716705,0.5589016022688098,0.4201413836349664,0.4637504654356587,0.0689709232273693,0.16804763288544297,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2023,Gabon,Africa,0.5341619861134778,0.6539395304434888,0.6303380981200473,0.26103651297300434,0.4486850488178975,0.08561464512573633,0.8176515614324565,0.4306753814139869,0.4352335692021489,0.5106987246782883,0.24665549202081577,0.5483939266539063,0.35793232439344236,0.8124516418170392
2024,Gabon,Africa,0.5623702222366036,0.6556529319991219,0.6418853635416896,0.4015920543216379,0.5974704873389739,0.11296602459886408,0.17365363396972783,0.4448942828215481,0.44831501760918124,0.4997959711433249,0.38187108028120814,0.586469269174496,0.34680197589810613,0.20263410834384765
2020,Gambia,Africa,0.4165935016951698,0.1672379435570739,0.570365232231334,0.31046182409527834,0.5819079521242145,0.7475945827982446,0.7034789976106111,0.3561623433192016,0.3184980226510326,0.5614713969226144,0.3470091461889483,0.5474388263206035,0.329024501882738,0.8006159696749529
2021,Gambia,Africa,0.47527823643402684,0.20964776369812865,0.4363021871224003,0.23466875869865866,0.535874349175415,0.8585061891756263,0.7744587678402848,0.3781024054050698,0.31712481586379904,0.45689657914506565,0.2981009595408137,0.572590109328421,0.33881436749274507,0.7992953326917601
2022,Gambia,Africa,0.5094513608854108,0.3552240258745234,0.47014772172958363,0.39202613107572476,0.4964430768665732,0.8292586847730455,0.1747223889959728,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2023,Gambia,Africa,0.4071183174415023,0.3458364817446823,0.3788799540261705,0.24737462915331232,0.37053981329849095,0.7872079028728118,0.9407077022040281,0.4306753814139869,0.4352335692021489,0.5106987246782883,0.24665549202081577,0.5483939266539063,0.35793232439344236,0.8124516418170392
2024,Gambia,Africa,0.4591425034351612,0.3505215590087177,0.42302906596104334,0.3846021856080141,0.53118540416059,0.8091788271168218,0.08310812887123406,0.4448942828215481,0.44831501760918124,0.4997959711433249,0.38187108028120814,0.586469269174496,0.34680197589810613,0.20263410834384765
2020,Georgia,Asia,0.40171310419321143,0.551318553226849,0.47247951916722125,0.6105193621543445,0.7002955268676574,0.083553151212586,0.6734800966105878,0.5228256734271443,0.6025384671403288,0.754344105662589,0.6485106915328265,0.6947403475380933,0.37008690518831616,0.7592173908666273
2021,Georgia,Asia,0.44527367621706554,0.5885274209020037,0.4007355529055302,0.5556484394896226,0.6812821094271195,0.059909827117876846,0.6683549680091155,0.5293722911314006,0.5800386416516603,0.6800974373793518,0.6129535595896863,0.7148823912046476,0.36784557170290755,0.7566141909651164
2022,Georgia,Asia,0.4743040300714076,0.6640923003609847,0.46345110748622886,0.6315812223364676,0.686360357180741,0.0,0.35488623502223027,0.5408436576122048,0.6522065745112973,0.673349188390661,0.6512679307434385,0.7145060278326065,0.33900616286856733,0.25896374699803015
2023,Georgia,Asia,0.5466762742041349,0.6716758509962483,0.5845839308470164,0.5211681496583602,0.6982616080847444,0.0,0.6421389788123255,0.5794945536367438,0.6586413956169241,0.6857825417846686,0.5527476563865464,0.7141979453647537,0.3692132002637042,0.7443001974192132
2024,Georgia,Asia,0.5753941499223061,0.6853119747221732,0.6124315451508134,0.6116491786414946,0.7874315845054767,0.0,0.30304982043236356,0.5947133752289798,0.6612784195448327,0.680266239185924,0.6373852545119584,0.7280259175231328,0.387408386729349,0.2530242257129913
2020,Germany,Europe,0.860181591646171,0.8552124688394425,0.8843193076793969,0.8543704120881344,0.8139309092209348,0.4423159494973597,0.41975955403463316,0.7239502530348927,0.7625118487058752,0.8840980223505005,0.7855568457797759,0.7073145450144434,0.3098657387069581,0.6971606165865342
2021,Germany,Europe,0.8707324163833974,0.8455438245057703,0.8466943848296925,0.8436248955558119,0.8386065955357282,0.3601192375843378,0.4410930327932745,0.7328568943497145,0.7557915309024728,0.8514677094359262,0.7639101305068394,0.7506960701042034,0.2934222990236541,0.7001629850226744
2022,Germany,Europe,0.8547404506697303,0.870708100550822,0.8239452425015831,0.8238237032065094,0.7906392885122788,0.34738604951306884,0.6093873741904927,0.7505030085315225,0.7995253187266129,0.8591213805755784,0.765629573408151,0.7665854432948954,0.30514847040298937,0.32025533671919665
2023,Germany,Europe,0.8465316197556647,0.8726054354012852,0.8649729775003301,0.7677653081571898,0.8006844549984924,0.3618780451440351,0.3492461846770464,0.776666610800521,0.8050075408871152,0.8762086475061824,0.6957923769236322,0.779712600149261,0.3648069331579827,0.6664385971153352
2024,Germany,Europe,0.8301909293366154,0.8742424109101516,0.8596729977984423,0.8193146861450928,0.8106361015091383,0.43452529352565006,0.6395558504474992,0.7881106916019196,0.8132619932022738,0.8671783850637377,0.7597497585859837,0.7900104108891878,0.3906408006456607,0.34924835471040827
2020,Ghana,Africa,0.49240713385421425,0.37474552211245515,0.6244431819784138,0.3798179373661956,0.6884616744035645,0.45855542554848167,0.8938964919218809,0.3561623433192016,0.3184980226510326,0.5614713969226144,0.3470091461889483,0.5474388263206035,0.329024501882738,0.8006159696749529
2021,Ghana,Africa,0.48230932542405663,0.38811154309734297,0.5076686771336495,0.3198732455821296,0.7219055476266611,0.4959685328810586,0.8936861828392727,0.3781024054050698,0.31712481586379904,0.45689657914506565,0.2981009595408137,0.572590109328421,0.33881436749274507,0.7992953326917601
2022,Ghana,Africa,0.4556228617059594,0.5030842109034371,0.45074965429298525,0.4341239368017607,0.6749793226961771,0.49054349198196856,0.0947120064200925,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2023,Ghana,Africa,0.46188521107474556,0.5003925812064663,0.46683557946421095,0.2808809773612042,0.68177941850317,0.5008895223147578,0.937986057585256,0.4306753814139869,0.4352335692021489,0.5106987246782883,0.24665549202081577,0.5483939266539063,0.35793232439344236,0.8124516418170392
2024,Ghana,Africa,0.42666581803374787,0.5029201423437125,0.4621931081963819,0.4193515968376248,0.7218821603430806,0.45589373034936814,0.048216199548292975,0.4448942828215481,0.44831501760918124,0.4997959711433249,0.38187108028120814,0.586469269174496,0.34680197589810613,0.20263410834384765
2020,Greece,Europe,0.5624212698588715,0.734097536392454,0.7553619504766618,0.8608011079365465,0.25028670094059746,0.0,0.9083874485487159,0.7239502530348927,0.7625118487058752,0.8840980223505005,0.7855568457797759,0.7073145450144434,0.3098657387069581,0.6971606165865342
2021,Greece,Europe,0.6015377980310654,0.7270594710208644,0.6921818823604476,0.8471385876077915,0.33994346000592923,0.0,0.8644771589556411,0.7328568943497145,0.7557915309024728,0.8514677094359262,0.7639101305068394,0.7506960701042034,0.2934222990236541,0.7001629850226744
2022,Greece,Europe,0.6542863762172233,0.7708269216076702,0.7427629123184412,0.8214750934782872,0.3366915645379548,0.0318915978429635,0.1846138061647636,0.7505030085315225,0.7995253187266129,0.8591213805755784,0.765629573408151,0.7665854432948954,0.30514847040298937,0.32025533671919665
2023,Greece,Europe,0.6849054681113959,0.7763340588900577,0.7698324538554744,0.761937241170271,0.3213021505494629,0.018721030780734282,0.8264730791116895,0.776666610800521,0.8050075408871152,0.8762086475061824,0.6957923769236322,0.779712600149261,0.3648069331579827,0.6664385971153352
2024,Greece,Europe,0.6998023363888739,0.7866856456798167,0.7894046325188981,0.812041075781566,0.3905290986953315,0.04532324255455519,0.1609674981127054,0.7881106916019196,0.8132619932022738,0.8671783850637377,0.7597497585859837,0.7900104108891878,0.3906408006456607,0.34924835471040827
2020,Guatemala,North America,0.7310465805892128,0.49054950296987054,0.7587824349027688,0.6204462766285521,0.8844266233651812,0.29941652820601977,0.8155152469803733,0.6900506731054338,0.5864293995866566,0.814669700550514,0.6842539052944402,0.7834749966824993,0.34315138126158,0.7782313363421849
2021,Guatemala,North America,0.7353737562606615,0.48253215212339273,0.6739703241579468,0.5787609988756133,0.8906909994048982,0.3019767989919936,0.8086980578385015,0.6768138441505438,0.567155481200511,0.709963882156436,0.6600307235939795,0.8027922427975024,0.33246338787525237,0.7628185086861302
2022,Guatemala,North America,0.7122498347811912,0.5764664380962905,0.6296536101963858,0.5543494213089168,0.8947566513504138,0.2398519908240158,0.19560984479867177,0.7171517448857069,0.6709929047776776,0.7560302813736244,0.6767263707740554,0.8363436149330028,0.2722164579635028,0.25718580482520986
2023,Guatemala,North America,0.7218091755538594,0.5851709961517789,0.7336225785270443,0.4415526657850988,0.8181329376182229,0.2507640408726589,0.8818436873747494,0.7405928645331858,0.6753989353966947,0.7860909585155477,0.5803334940763247,0.8230867537570017,0.2936029407018044,0.7398323505337533
2024,Guatemala,North America,0.7585096210456632,0.5884205446053776,0.7230852663763999,0.5446207097837877,0.8517051437515897,0.2628048787288567,0.13522903838556197,0.7755974307997241,0.6825512019767703,0.7872789038144216,0.6595702411951543,0.8420248890064053,0.3135581911848837,0.27115653318487865
2020,Guinea,Africa,0.4545003177746921,0.25379956836857187,0.4855142029702723,0.2932422895440179,0.5364113028335811,0.4378463087165212,0.7895489297552796,0.3561623433192016,0.3184980226510326,0.5614713969226144,0.3470091461889483,0.5474388263206035,0.329024501882738,0.8006159696749529
2021,Guinea,Africa,0.4627387603471071,0.23994605939461255,0.33994662364515127,0.22933204081766623,0.5361578950220889,0.4614068081668232,0.7978860236786719,0.3781024054050698,0.31712481586379904,0.45689657914506565,0.2981009595408137,0.572590109328421,0.33881436749274507,0.7992953326917601
2022,Guinea,Africa,0.4590378825515206,0.38388381909933833,0.42911459536135294,0.2919354927514338,0.4510707214935308,0.45684930233043963,0.1969920594929114,0.39205585474018656,0.4499624617292818,0.4761287574780507,0.3980291211531635,0.557464540910697,0.31591374555035906,0.2127039051389891
2023,Guinea,Africa,0.5403855240963689,0.3837732997665194,0.4792512836134708,0.10311560105681483,0.4779058777737488,0.4830024993111418,0.8184866599295456,0.4306753814139869,0.4352335692021489,0.5106987246782883,0.24665549202081577,0.5483939266539063,0.35793232439344236,0.8124516418170392
2024,Guinea,Africa,0.5485822080728833,0.38802150192465196,0.38453624296278033,0.27472976422904066,0.6038064546061347,0.5241935921606038,0.18682855166875814,0.4448942828215481,0.44831501760918124,0.4997959711433249,0.38187108028120814,0.586469269174496,0.34680197589810613,0.20263410834384765
2020,Haiti,North America,0.2201342845393664,0.18529240913427514,0.4178631160340211,0.3290227063503455,0.24420129378919564,0.8141425850527255,0.6962731810975216,0.6900506731054338,0.5864293995866566,0.814669700550514,0.6842539052944402,0.7834749966824993,0.34315138126158,0.7782313363421849
2021,Haiti,North America,0.20529402910990785,0.1679854780563228,0.14780343017851705,0.2536272627564584,0.3596420454018796,0.8553310795979598,0.7453955255985212,0.6768138441505438,0.567155481200511,0.709963882156436,0.6600307235939795,0.8027922427975024,0.33246338787525237,0.7628185086861302
2020,Honduras,North America,0.6460185057534888,0.38964853968547075,0.7667931002643145,0.6960626562546961,0.8195188081896772,0.45019658390943507,0.8371844481317167,0.6900506731054338,0.5864293995866566,0.814669700550514,0.6842539052944402,0.7834749966824993,0.34315138126158,0.7782313363421849
2021,Honduras,North America,0.6384982354820019,0.40167719428923054,0.6713419994546327,0.660999719606624,0.8077791142398518,0.44489895744294994,0.8476898154577864,0.6768138441505438,0.567155481200511,0.709963882156436,0.6600307235939795,0.8027922427975024,0.33246338787525237,0.7628185086861302
2022,Honduras,North America,0.6679280628327922,0.502978889541632,0.6705012726877143,0.5888401452466173,0.7866513012827943,0.4316836534979396,0.1303419048664744,0.7171517448857069,0.6709929047776776,0.7560302813736244,0.6767263707740554,0.8363436149330028,0.2722164579635028,0.25718580482520986
2023,Honduras,North America,0.7003128451714566,0.5068313950211264,0.6616246760551283,0.4867188516189551,0.7950873781197494,0.447556590309616,0.8899222186062533,0.7405928645331858,0.6753989353966947,0.7860909585155477,0.5803334940763247,0.8230867537570017,0.2936029407018044,0.7398323505337533
2024,Honduras,North America,0.7055833643022298,0.5095466277685633,0.6405452111361334,0.5858315779491393,0.8338392377066135,0.4374458091478211,0.1404619928297314,0.7755974307997241,0.6825512019767703,0.7872789038144216,0.6595702411951543,0.8420248890064053,0.3135581911848837,0.27115653318487865
2020,Hungary,Europe,0.655023084774683,0.7576789616225035,0.9195136362251135,0.7090734755099939,0.5573609519759308,0.12370925816939726,0.9483305986449829,0.7239502530348927,0.7625118487058752,0.8840980223505005,0.7855568457797759,0.7073145450144434,0.3098657387069581,0.6971606165865342
2021,Hungary,Europe,0.6521093222147827,0.7429118506714552,0.9241540749256393,0.685593152560656,0.6342425727120604,0.12290466061445676,0.9263309817846118,0.7328568943497145,0.7557915309024728,0.8514677094359262,0.7639101305068394,0.7506960701042034,0.2934222990236541,0.7001629850226744
2022,Hungary,Europe,0.6797053383719935,0.7910932443684365,0.9338382117362553,0.7088947256937626,0.6548906646030574,0.16603151547297731,0.10886319224494102,0.7505030085315225,0.7995253187266129,0.8591213805755784,0.765629573408151,0.7665854432948954,0.30514847040298937,0.32025533671919665
2023,Hungary,Europe,0.7034582603280393,0.797615933129259,0.9377787871065235,0.620213881465947,0.6488390964281083,0.24833136803904216,0.8847610510669962,0.776666610800521,0.8050075408871152,0.8762086475061824,0.6957923769236322,0.779712600149261,0.3648069331579827,0.6664385971153352
2024,Hungary,Europe,0.7136402546041338,0.8045110780400997,0.9453697450473062,0.6948924890043123,0.6728899831624494,0.3060129957665982,0.1166874699183271,0.7881106916019196,0.8132619932022738,0.8671783850637377,0.7597497585859837,0.7900104108891878,0.3906408006456607,0.34924835471040827
2020,Iceland,Europe,0.9419664679360036,0.8632278490751857,1.0,0.8796193242422314,0.9548666924351448,0.6358748797715135,0.7288990718786855,0.7239502530348927,0.7625118487058752,0.8840980223505005,0.7855568457797759,0.7073145450144434,0.3098657387069581,0.6971606165865342
2021,Iceland,Europe,0.9458188493928061,0.8465855648172667,1.0,0.8611807628977268,0.9744924222904314,0.5404647414167499,0.6891960422265528,0.7328568943497145,0.7557915309024728,0.8514677094359262,0.7639101305068394,0.7506960701042034,0.2934222990236541,0.7001629850226744
2022,Iceland,Europe,0.9513585968178699,0.8761339851747234,1.0,0.8521949163177652,0.9704824994178782,0.5761941320118368,0.32582667781644126,0.7505030085315225,0.7995253187266129,0.8591213805755784,0.765629573408151,0.7665854432948954,0.30514847040298937,0.32025533671919665
2023,Iceland,Europe,0.9538114748822555,0.8753643494903364,1.0,0.7968991246640416,0.9567779457775853,0.592191666909436,0.6663483091539203,0.776666610800521,0.8050075408871152,0.8762086475061824,0.6957923769236322,0.779712600149261,0.3648069331579827,0.6664385971153352
2024,Iceland,Europe,0.9641843374866836,0.8786271354592071,1.0,0.8379001132280163,0.9480820325908923,0.6445521765752757,0.3172835560154433,0.7881106916019196,0.8132619932022738,0.8671783850637377,0.7597497585859837,0.7900104108891878,0.3906408006456607,0.34924835471040827
2020,India,Asia,0.19199508880839516,0.4754262456529099,0.4162653131494429,0.47509526610356545,0.838262130136723,0.41605256714929173,0.8019589952020318,0.5228256734271443,0.6025384671403288,0.754344105662589,0.6485106915328265,0.6947403475380933,0.37008690518831616,0.7592173908666273
2021,India,Asia,0.24364565993654425,0.42302107164324454,0.2697564363742956,0.42686776752883926,0.8691303717768251,0.4549557370055545,0.8068147147484461,0.5293722911314006,0.5800386416516603,0.6800974373793518,0.6129535595896863,0.7148823912046476,0.36784557170290755,0.7566141909651164
2022,India,Asia,0.2535073567701685,0.5282048664512183,0.2845106413455565,0.5005208760843991,0.8744604751998404,0.42291837595422355,0.2101437497187756,0.5408436576122048,0.6522065745112973,0.673349188390661,0.6512679307434385,0.7145060278326065,0.33900616286856733,0.25896374699803015
2023,India,Asia,0.36614410576333145,0.5270089572578233,0.41625070201515246,0.3591000362365322,0.8884228142207822,0.4149698222442333,0.8013906635683522,0.5794945536367438,0.6586413956169241,0.6857825417846686,0.5527476563865464,0.7141979453647537,0.3692132002637042,0.7443001974192132
2024,India,Asia,0.38757747950557436,0.5448086525409315,0.40374692542210044,0.486410274201463,0.8879542058389875,0.43393179192943415,0.21216852639289804,0.5947133752289798,0.6612784195448327,0.680266239185924,0.6373852545119584,0.7280259175231328,0.387408386729349,0.2530242257129913
2020,Indonesia,Asia,0.5186577386222309,0.5802919090265597,0.7462038763367522,0.5364997330702379,0.8195380778728083,0.9523225864072957,0.9282045627184111,0.5228256734271443,0.6025384671403288,0.754344105662589,0.6485106915328265,0.6947403475380933,0.37008690518831616,0.7592173908666273
